Longitude,Latitude,PB_Cetin_Uncorr_Strain,PB_IandY_Uncorr_Strain,PB_Seismic_Slope_Disp_RandS,PB_Seismic_Slope_Disp_BandT
-123.352,45.341,9.97E-03,6.24E-03,2.795925357,3.284490709
-123.314,45.341,8.17E-03,6.51E-03,2.593109501,3.183736735
-123.275,45.341,8.35E-03,6.75E-03,2.431473851,3.104654201
-123.773,45.366,1.00E-02,9.53E-03,6.495937348,4.820729264
-123.735,45.366,1.02E-02,9.74E-03,5.975260172,4.628813377
-123.697,45.367,1.03E-02,9.97E-03,5.535177416,4.459446039
-123.658,45.367,1.05E-02,8.19E-03,5.120427394,4.298813552
-123.62,45.367,1.07E-02,8.43E-03,4.754697021,4.150774316
-123.582,45.367,1.08E-02,8.64E-03,4.434899039,4.020730822
-123.544,45.367,9.01E-03,8.90E-03,4.121425943,3.888094002
-123.505,45.368,9.19E-03,7.15E-03,3.820704153,3.761057384
-123.467,45.368,9.38E-03,7.40E-03,3.530079914,3.634039338
-123.429,45.368,9.55E-03,7.65E-03,3.291474714,3.523855201
-123.39,45.368,9.75E-03,7.93E-03,3.039764407,3.408918171
-123.352,45.368,9.97E-03,6.23E-03,2.802066054,3.288579326
-123.314,45.368,8.14E-03,6.47E-03,2.625307971,3.204931165
-123.275,45.368,8.35E-03,6.75E-03,2.43670142,3.108785395
-123.774,45.393,1.01E-02,9.53E-03,6.545223008,4.837860915
-123.735,45.393,1.02E-02,9.75E-03,6.010252487,4.645830198
-123.697,45.394,1.03E-02,9.97E-03,5.550050556,4.464372919
-123.659,45.394,1.05E-02,8.22E-03,5.122608126,4.296189379
-123.62,45.394,1.07E-02,8.46E-03,4.745518523,4.146388733
-123.582,45.394,1.08E-02,8.67E-03,4.424053605,4.015216342
-123.544,45.394,9.02E-03,8.90E-03,4.11944726,3.886712249
-123.505,45.395,9.18E-03,7.12E-03,3.840624133,3.77214659
-123.467,45.395,9.37E-03,7.38E-03,3.548850578,3.645907103
-123.429,45.395,9.55E-03,7.64E-03,3.304257515,3.532497649
-123.39,45.395,9.72E-03,7.89E-03,3.072091074,3.425758809
-123.352,45.395,9.94E-03,6.20E-03,2.831378785,3.30816627
-123.314,45.395,8.09E-03,6.40E-03,2.676741517,3.238326425
-123.275,45.395,8.29E-03,6.68E-03,2.480831616,3.138117113
-123.774,45.42,1.01E-02,9.58E-03,6.511177041,4.817896604
-123.736,45.42,1.02E-02,9.79E-03,5.988191564,4.631500818
-123.697,45.421,1.04E-02,8.01E-03,5.513954458,4.450469082
-123.659,45.421,1.05E-02,8.25E-03,5.084597947,4.28036396
-123.621,45.421,1.07E-02,8.45E-03,4.746089515,4.147263492
-123.582,45.421,1.09E-02,8.69E-03,4.417838169,4.014445868
-123.544,45.421,0.009038418,8.94E-03,4.096434715,3.877183054
-123.506,45.422,9.20E-03,7.15E-03,3.821006815,3.763010349
-123.467,45.422,9.39E-03,7.41E-03,3.526471267,3.634339312
-123.429,45.422,9.57E-03,7.67E-03,3.279922772,3.518466432
-123.391,45.422,9.75E-03,7.93E-03,3.048992109,3.413921793
-123.352,45.422,9.94E-03,6.19E-03,2.836603667,3.312491236
-123.314,45.422,8.10E-03,6.41E-03,2.672896766,3.235857934
-123.276,45.422,8.28E-03,6.66E-03,2.497849949,3.150812804
-123.736,45.447,1.03E-02,9.84E-03,5.947927637,4.610164641
-123.698,45.448,1.04E-02,8.07E-03,5.45817269,4.425325224
-123.659,45.448,1.06E-02,8.31E-03,5.039034046,4.25826176
-123.621,45.448,1.07E-02,8.53E-03,4.678459133,4.112599695
-123.583,45.448,1.09E-02,8.74E-03,4.375847886,3.990455776
-123.544,45.448,9.05E-03,8.96E-03,4.078916906,3.870041604
-123.506,45.449,9.23E-03,7.21E-03,3.779874598,3.739740294
-123.468,45.449,9.40E-03,7.43E-03,3.516372189,3.629869024
-123.429,45.449,9.58E-03,7.68E-03,3.276269143,3.519582698
-123.391,45.449,9.76E-03,7.94E-03,3.041036425,3.411192915
-123.352,45.449,9.94E-03,6.19E-03,2.844605055,3.318119524
-123.314,45.449,8.09E-03,6.41E-03,2.67816605,3.240237953
-123.276,45.449,8.26E-03,6.64E-03,2.501419102,3.15260702
-123.775,45.474,1.02E-02,9.69E-03,6.391543223,4.77301064
-123.736,45.474,1.03E-02,9.90E-03,5.876499513,4.580913514
-123.698,45.475,1.04E-02,8.11E-03,5.421733309,4.408260031
-123.66,45.475,1.06E-02,8.33E-03,5.016272364,4.25017551
-123.621,45.475,1.08E-02,8.55E-03,4.670364735,4.109765463
-123.583,45.475,1.09E-02,8.79E-03,4.338314719,3.971732404
-123.545,45.475,9.08E-03,7.01E-03,4.04772706,3.853721262
-123.506,45.476,9.24E-03,7.21E-03,3.779148045,3.742180677
-123.468,45.476,9.39E-03,7.42E-03,3.526543471,3.635613133
-123.429,45.476,9.59E-03,7.70E-03,3.263960485,3.510075927
-123.391,45.476,9.73E-03,7.91E-03,3.068512145,3.426521673
-123.353,45.476,9.90E-03,6.14E-03,2.878786577,3.33802735
-123.314,45.476,8.05E-03,6.35E-03,2.715154842,3.262059769
-123.276,45.476,8.22E-03,6.58E-03,2.546055088,3.178892747
-123.775,45.501,0.010209701,9.74E-03,6.306012948,4.744583046
-123.737,45.501,0.010350572,9.96E-03,5.814309467,4.558407445
-123.698,45.502,0.010475606,8.15E-03,5.393653361,4.397160293
-123.66,45.502,0.010627382,8.37E-03,4.996704634,4.241348884
-123.622,45.502,1.08E-02,8.59E-03,4.660214511,4.103932837
-123.583,45.502,1.09E-02,8.81E-03,4.331547465,3.968725344
-123.545,45.502,9.09E-03,7.02E-03,4.04051264,3.852883662
-123.506,45.503,9.25E-03,7.22E-03,3.773635867,3.739009412
-123.468,45.503,9.42E-03,7.46E-03,3.496315313,3.618375404
-123.43,45.503,9.57E-03,7.68E-03,3.280875116,3.520523736
-123.391,45.503,9.71E-03,7.88E-03,3.091965396,3.43938012
-123.353,45.503,9.89E-03,6.13E-03,2.886837848,3.342978741
-123.314,45.503,8.01E-03,6.29E-03,2.756205988,3.286560333
-123.276,45.503,8.15E-03,6.48E-03,2.614846067,3.221577654
-123.776,45.528,1.03E-02,9.85E-03,6.201504834,4.696979519
-123.737,45.528,1.04E-02,8.07E-03,5.705531789,4.506689611
-123.699,45.529,1.06E-02,8.25E-03,5.297596153,4.351626365
-123.66,45.529,1.07E-02,8.45E-03,4.921754152,4.206851999
-123.622,45.529,1.08E-02,8.65E-03,4.601186863,4.075047555
-123.583,45.529,1.10E-02,8.88E-03,4.276644832,3.940308405
-123.545,45.529,9.10E-03,7.04E-03,4.029832531,3.84949088
-123.507,45.53,9.25E-03,7.23E-03,3.77082547,3.739669787
-123.468,45.53,9.44E-03,7.49E-03,3.480204388,3.609241016
-123.43,45.53,9.59E-03,7.71E-03,3.263979351,3.510637979
-123.391,45.53,9.73E-03,7.90E-03,3.080944962,3.434156184
-123.353,45.53,9.87E-03,6.10E-03,2.907498088,3.355853685
-123.315,45.53,8.02E-03,6.31E-03,2.747387937,3.278789384
-123.276,45.53,8.15E-03,6.49E-03,2.61182023,3.217071958
-123.776,45.555,1.04E-02,9.94E-03,6.089816289,4.64968693
-123.738,45.555,1.05E-02,8.12E-03,5.663597522,4.491269032
-123.699,45.556,1.06E-02,8.32E-03,5.244239471,4.328679436
-123.661,45.556,1.07E-02,8.47E-03,4.911400872,4.201432561
-123.622,45.556,1.09E-02,8.69E-03,4.571273813,4.061343448
-123.584,45.556,9.01E-03,8.91E-03,4.263454548,3.933250826
-123.545,45.556,9.16E-03,7.11E-03,3.9707525,3.817828477
-123.507,45.557,9.29E-03,7.29E-03,3.733357076,3.719831613
-123.468,45.557,9.46E-03,7.53E-03,3.457654902,3.598301734
-123.43,45.557,9.59E-03,7.70E-03,3.266222021,3.51133384
-123.392,45.557,9.73E-03,7.91E-03,3.077996527,3.43348336
-123.353,45.557,9.88E-03,6.12E-03,2.897984057,3.349366199
-123.315,45.557,8.01E-03,6.29E-03,2.759686038,3.285240593
-123.276,45.557,8.14E-03,6.48E-03,2.617987375,3.219416648
-123.238,45.558,8.29E-03,6.68E-03,2.479259834,3.150792211
-123.776,45.582,1.04E-02,8.00E-03,6.030865209,4.628467571
-123.738,45.582,1.05E-02,8.17E-03,5.609193762,4.466947106
-123.699,45.583,1.06E-02,8.36E-03,5.213986741,4.313786995
-123.661,45.583,1.07E-02,8.52E-03,4.881951795,4.184930074
-123.623,45.583,1.09E-02,8.71E-03,4.558104226,4.054279989
-123.584,45.583,9.01E-03,8.90E-03,4.269508027,3.938150702
-123.546,45.583,9.15E-03,7.11E-03,3.980512067,3.822721699
-123.507,45.584,9.28E-03,7.28E-03,3.746218449,3.726210194
-123.469,45.584,9.43E-03,7.48E-03,3.497264731,3.620745313
-123.43,45.584,9.57E-03,7.68E-03,3.295861183,3.529603537
-123.392,45.584,9.70E-03,7.87E-03,3.113912761,3.450463304
-123.353,45.584,9.87E-03,6.11E-03,2.910081276,3.354478555
-123.315,45.584,9.97E-03,6.24E-03,2.791482951,3.302312004
-123.276,45.584,8.11E-03,6.44E-03,2.642799397,3.232601566
-123.238,45.585,8.24E-03,6.62E-03,2.519279938,3.176915035
-123.777,45.609,0.010426943,8.04E-03,6.014014801,4.617142897
-123.738,45.609,0.010542348,0.008218177,5.578811476,4.453166468
-123.7,45.61,1.07E-02,8.40E-03,5.196250421,4.306249893
-123.661,45.61,1.08E-02,8.58E-03,4.844747913,4.167875911
-123.623,45.61,1.09E-02,8.76E-03,4.532154117,4.041953557
-123.584,45.61,9.02E-03,8.92E-03,4.25471133,3.931942947
-123.546,45.61,9.15E-03,7.11E-03,3.988360755,3.828501417
-123.507,45.611,9.30E-03,7.30E-03,3.728208256,3.717465284
-123.469,45.611,9.45E-03,7.52E-03,3.479266048,3.608928857
-123.43,45.611,9.58E-03,7.70E-03,3.287463078,3.523452847
-123.392,45.611,9.69E-03,7.86E-03,3.125715335,3.457332461
-123.353,45.611,9.82E-03,6.04E-03,2.955807272,3.381689543
-123.315,45.611,9.95E-03,6.22E-03,2.814581712,3.315025254
-123.277,45.611,8.08E-03,6.39E-03,2.677437274,3.2518178
-123.238,45.612,8.23E-03,6.60E-03,2.527645582,3.181063858
-123.777,45.636,0.010491567,8.12E-03,5.934658289,4.578648314
-123.739,45.636,1.06E-02,8.29E-03,5.515327082,4.424968534
-123.7,45.637,1.07E-02,8.46E-03,5.139544385,4.278721351
-123.662,45.637,1.08E-02,8.63E-03,4.815470141,4.153310834
-123.623,45.637,1.09E-02,8.80E-03,4.50176515,4.026928097
-123.585,45.637,9.05E-03,8.97E-03,4.231028308,3.920815349
-123.546,45.638,9.19E-03,7.16E-03,3.952301428,3.80865098
-123.508,45.638,9.31E-03,7.33E-03,3.71231924,3.707958157
-123.469,45.638,9.46E-03,7.52E-03,3.476444212,3.608793603
-123.431,45.638,9.58E-03,7.70E-03,3.288267675,3.522763994
-123.392,45.638,9.71E-03,7.89E-03,3.107625184,3.445328742
-123.354,45.638,9.83E-03,6.05E-03,2.957501177,3.380840473
-123.315,45.638,9.95E-03,6.22E-03,2.821138071,3.318218057
-123.277,45.638,8.10E-03,6.43E-03,2.657939723,3.237103781
-123.238,45.639,8.25E-03,6.64E-03,2.500919899,3.163704821
-123.777,45.663,1.05E-02,8.16E-03,5.901518007,4.56411776
-123.739,45.663,1.06E-02,8.33E-03,5.488211312,4.411187457
-123.7,45.664,1.07E-02,8.50E-03,5.115823339,4.268911365
-123.662,45.664,1.08E-02,8.64E-03,4.809943401,4.151149365
-123.623,45.664,1.09E-02,8.83E-03,4.483636282,4.018082469
-123.585,45.664,9.08E-03,7.02E-03,4.206610171,3.907187213
-123.546,45.665,9.20E-03,7.18E-03,3.936469054,3.801369177
-123.508,45.665,9.35E-03,7.39E-03,3.674408335,3.683984656
-123.469,45.665,9.46E-03,7.53E-03,3.482636995,3.610676942
-123.431,45.665,9.58E-03,7.70E-03,3.295298896,3.525839307
-123.392,45.665,9.72E-03,7.90E-03,3.103181763,3.437705263
-123.354,45.665,9.81E-03,6.04E-03,2.967527294,3.385037023
-123.315,45.665,9.95E-03,6.22E-03,2.818426293,3.3128741
-123.277,45.665,8.09E-03,6.42E-03,2.662228886,3.239236352
-123.238,45.666,8.24E-03,6.63E-03,2.513735372,3.172224909
-123.778,45.69,1.06E-02,8.20E-03,5.878125489,4.558688057
-123.739,45.69,1.06E-02,8.35E-03,5.472635962,4.407587966
-123.701,45.691,1.07E-02,8.50E-03,5.135740923,4.27820175
-123.662,45.691,1.08E-02,8.67E-03,4.79781933,4.143796425
-123.624,45.691,1.10E-02,8.85E-03,4.493111263,4.022441824
-123.585,45.691,9.09E-03,7.02E-03,4.207567075,3.908135226
-123.547,45.692,9.20E-03,7.18E-03,3.949301944,3.806384907
-123.508,45.692,9.35E-03,7.38E-03,3.685135929,3.690467268
-123.47,45.692,9.47E-03,7.55E-03,3.473720431,3.604626188
-123.431,45.692,9.58E-03,7.70E-03,3.295622009,3.524193324
-123.393,45.692,9.70E-03,0.007874886,3.122785114,3.44625521
-123.354,45.692,9.79E-03,6.01E-03,2.9899626,3.395927556
-123.315,45.692,9.91E-03,6.17E-03,2.84932784,3.329813099
-123.277,45.692,8.07E-03,6.40E-03,2.675002015,3.244351236
-123.238,45.693,8.25E-03,6.65E-03,2.505548909,3.165779667
-123.778,45.717,1.06E-02,8.23E-03,5.852584184,4.548194605
-123.74,45.717,0.010669667,8.39E-03,5.461325819,4.402976399
-123.701,45.718,1.08E-02,8.56E-03,5.085453871,4.254717945
-123.663,45.718,1.09E-02,8.70E-03,4.783981476,4.136984217
-123.624,45.718,1.10E-02,8.88E-03,4.467254178,4.009173486
-123.585,45.718,9.11E-03,7.07E-03,4.1766337,3.892655451
-123.547,45.719,9.23E-03,7.23E-03,3.918894662,3.790222629
-123.508,45.719,9.37E-03,7.42E-03,3.660532596,3.6771121
-123.47,45.719,9.47E-03,7.55E-03,3.47618617,3.604595551
-123.431,45.719,9.59E-03,7.73E-03,3.28386478,3.516511979
-123.393,45.719,9.72E-03,7.91E-03,3.109335213,3.438367958
-123.354,45.719,9.81E-03,6.04E-03,2.972817743,3.385388008
-123.316,45.719,9.95E-03,6.23E-03,2.814117042,3.306958144
-123.277,45.719,8.11E-03,6.45E-03,2.644518114,3.227714838
-123.239,45.72,8.28E-03,6.70E-03,2.471674065,3.141176876
-123.74,45.744,1.07E-02,8.41E-03,5.457457279,4.401894202
-123.701,45.745,1.08E-02,8.60E-03,5.056592846,4.243366319
-123.663,45.745,1.09E-02,8.73E-03,4.764522635,4.129373655
-123.624,45.745,9.01E-03,8.92E-03,4.441346784,3.996751994
-123.586,45.745,9.15E-03,7.12E-03,4.138432738,3.871051162
-123.547,45.746,9.26E-03,7.27E-03,3.882562803,3.768835648
-123.509,45.746,9.40E-03,7.46E-03,3.635306961,3.662415357
-123.47,45.746,9.50E-03,7.61E-03,3.437574842,3.579581389
-123.431,45.746,9.63E-03,7.78E-03,3.243668988,3.493240694
-123.393,45.746,9.76E-03,7.97E-03,3.063183471,3.414625103
-123.354,45.746,9.87E-03,6.13E-03,2.91225131,3.348639615
-123.316,45.746,8.01E-03,6.33E-03,2.75451594,3.273052002
-123.277,45.746,8.15E-03,6.52E-03,2.60357488,3.203923347
-123.239,45.747,8.33E-03,6.78E-03,2.432188862,3.114671991
-123.74,45.771,1.07E-02,8.46E-03,5.414578735,4.382950158
-123.702,45.772,1.08E-02,8.63E-03,5.037590412,4.234726106
-123.663,45.772,1.09E-02,0.008770327,4.746944123,4.118846138
-123.625,45.772,9.03E-03,8.94E-03,4.441469999,3.995524854
-123.586,45.772,9.15E-03,7.12E-03,4.147736633,3.876074021
-123.547,45.773,9.28E-03,0.007298132,3.870124128,3.762303592
-123.509,45.773,9.40E-03,7.47E-03,3.630981506,3.660683097
-123.47,45.773,9.52E-03,7.64E-03,3.42306182,3.571759554
-123.432,45.773,9.65E-03,7.81E-03,3.236544474,3.487754818
-123.393,45.773,9.77E-03,7.99E-03,3.052332599,3.408854043
-123.355,45.773,9.90E-03,6.16E-03,2.8897651,3.335570606
-123.316,45.773,8.06E-03,6.40E-03,2.705565806,3.243325051
-123.277,45.773,8.20E-03,6.59E-03,2.556837089,3.175570788
-123.239,45.774,8.36E-03,6.81E-03,2.413663008,3.10181824
-123.741,45.798,1.07E-02,8.45E-03,5.450888075,4.39912068
-123.702,45.799,1.08E-02,8.61E-03,5.087250172,4.256910906
-123.664,45.799,1.09E-02,8.77E-03,4.764311732,4.127154448
-123.625,45.799,9.01E-03,8.93E-03,4.465896459,4.007008165
-123.586,45.799,9.15E-03,7.12E-03,4.158380939,3.879887919
-123.548,45.8,9.27E-03,7.29E-03,3.886938378,3.769635963
-123.509,45.8,9.40E-03,7.47E-03,3.630724763,3.660103901
-123.47,45.8,9.54E-03,7.66E-03,3.40012954,3.556462011
-123.432,45.8,9.67E-03,7.85E-03,3.202187945,3.46775544
-123.393,45.8,9.79E-03,6.02E-03,3.028817664,3.394734006
-123.355,45.8,9.91E-03,6.19E-03,2.87369495,3.325271242
-123.316,45.8,8.06E-03,6.39E-03,2.704989782,3.243500471
-123.277,45.8,8.21E-03,6.60E-03,2.549892813,3.171491658
-123.239,45.801,8.36E-03,6.82E-03,2.401401796,3.092521099
-123.741,45.825,1.07E-02,8.48E-03,5.426477081,4.387327302
-123.702,45.826,1.08E-02,8.65E-03,5.053616382,4.24291929
-123.664,45.826,0.010935254,8.80E-03,4.744066357,4.116929305
-123.625,45.826,9.04E-03,8.97E-03,4.436536785,3.990945511
-123.587,45.826,9.17E-03,7.16E-03,4.134531552,3.866420394
-123.548,45.827,9.29E-03,7.32E-03,3.868265486,3.757611764
-123.509,45.827,9.42E-03,7.51E-03,3.61196738,3.647022472
-123.471,45.827,9.56E-03,7.70E-03,3.386136846,3.547766838
-123.432,45.827,9.69E-03,7.87E-03,3.189633874,3.460314851
-123.393,45.827,9.81E-03,6.06E-03,3.002826378,3.381123657
-123.355,45.827,9.97E-03,6.27E-03,2.825354766,3.296089823
-123.316,45.827,8.13E-03,6.49E-03,2.64522229,3.206468909
-123.278,45.827,8.26E-03,6.68E-03,2.501136572,3.141050206
-123.239,45.828,8.40E-03,6.88E-03,2.367976955,3.069372689
-123.741,45.852,1.08E-02,8.50E-03,5.423276786,4.381670975
-123.703,45.853,1.08E-02,8.66E-03,5.072481609,4.251395929
-123.664,45.853,1.09E-02,8.83E-03,4.725061016,4.109053708
-123.626,45.853,9.05E-03,8.99E-03,4.432146965,3.988942974
-123.587,45.853,9.18E-03,7.17E-03,4.134818421,3.868679215
-123.548,45.854,9.31E-03,7.36E-03,3.851689566,3.747006292
-123.51,45.854,9.43E-03,7.53E-03,3.607359452,3.641949482
-123.471,45.854,9.56E-03,7.71E-03,3.374684704,3.538939493
-123.432,45.854,9.69E-03,7.89E-03,3.182128271,3.456702165
-123.394,45.854,9.84E-03,6.10E-03,2.974460158,3.362230227
-123.355,45.854,9.98E-03,6.28E-03,2.813096726,3.287430115
-123.316,45.854,8.13E-03,6.50E-03,2.639667652,3.202447053
-123.278,45.854,8.27E-03,6.71E-03,2.481711887,3.126354063
-123.239,45.855,8.40E-03,6.90E-03,2.363778881,3.066115907
-123.742,45.879,1.08E-02,8.51E-03,5.434222764,4.389137653
-123.703,45.88,1.08E-02,8.65E-03,5.093871226,4.263862906
-123.664,45.88,1.09E-02,8.83E-03,4.743433126,4.118907143
-123.626,45.88,9.04E-03,8.97E-03,4.461050602,4.00200281
-123.587,45.88,9.16E-03,7.15E-03,4.162763616,3.880379804
-123.548,45.881,9.28E-03,7.32E-03,3.889458102,3.768134237
-123.51,45.881,9.42E-03,7.52E-03,3.620699018,3.648808028
-123.471,45.881,9.55E-03,7.70E-03,3.390151291,3.546377572
-123.433,45.881,0.009685238,7.89E-03,3.186440462,3.456034262
-123.394,45.881,9.84E-03,6.10E-03,2.975641174,3.360770566
-123.355,45.881,9.97E-03,6.28E-03,2.815148362,3.285992378
-123.317,45.881,8.11E-03,6.48E-03,2.651409097,3.20572536
-123.278,45.881,8.26E-03,6.70E-03,2.489373769,3.128678576
-123.742,45.906,1.08E-02,8.50E-03,5.463097399,4.404396826
-123.703,45.907,1.08E-02,8.64E-03,5.123118744,4.274441489
-123.665,45.907,1.09E-02,8.80E-03,4.786904854,4.141390471
-123.626,45.907,9.03E-03,8.97E-03,4.480840816,4.01317057
-123.587,45.907,9.15E-03,7.14E-03,4.180557845,3.890539994
-123.549,45.908,9.26E-03,7.31E-03,3.914175676,3.781059902
-123.51,45.908,9.40E-03,7.50E-03,3.640354415,3.658890649
-123.471,45.908,9.54E-03,7.70E-03,3.398003418,3.549576805
-123.433,45.908,9.66E-03,7.86E-03,3.208284884,3.466430929
-123.394,45.908,9.81E-03,6.07E-03,2.998188443,3.37172256
-123.355,45.908,9.95E-03,6.26E-03,2.833700569,3.294820857
-123.317,45.908,8.10E-03,6.48E-03,2.659435851,3.209290278
-123.278,45.908,8.24E-03,6.67E-03,2.504672147,3.13710967
-123.743,45.933,1.07E-02,8.48E-03,5.506070042,4.423753473
-123.704,45.934,1.08E-02,8.64E-03,5.148519179,4.28936339
-123.665,45.934,1.09E-02,8.80E-03,4.796725981,4.146988804
-123.626,45.934,9.02E-03,8.96E-03,4.495348128,4.023246623
-123.588,45.934,9.13E-03,7.13E-03,4.209650261,3.903301698
-123.549,45.935,9.27E-03,7.32E-03,3.912619883,3.777558342
-123.51,45.935,9.40E-03,7.50E-03,3.647482879,3.66177328
-123.472,45.935,9.53E-03,7.68E-03,3.418361585,3.558391622
-123.433,45.935,9.66E-03,7.87E-03,3.21108435,3.466159215
-123.394,45.935,9.80E-03,6.07E-03,3.000140278,3.372737389
-123.356,45.935,9.93E-03,6.24E-03,2.845553429,3.301123981
-123.317,45.935,8.08E-03,6.46E-03,2.666828022,3.213011991
-123.278,45.935,8.24E-03,6.68E-03,2.500407642,3.132696908
-123.743,45.96,1.07E-02,8.46E-03,5.55027124,4.446082874
-123.704,45.961,1.08E-02,8.63E-03,5.164946278,4.296424128
-123.665,45.961,1.09E-02,8.78E-03,4.825877015,4.160076337
-123.627,45.961,9.00E-03,8.94E-03,4.527978241,4.037758681
-123.588,45.961,9.11E-03,7.10E-03,4.22799612,3.913573256
-123.549,45.962,9.23E-03,7.27E-03,3.959287621,3.802547285
-123.511,45.962,9.36E-03,7.46E-03,3.691286118,3.683629717
-123.472,45.962,9.49E-03,7.63E-03,3.46460876,3.584553816
-123.433,45.962,9.62E-03,7.82E-03,3.249023215,3.48442321
-123.394,45.962,9.76E-03,6.02E-03,3.037338076,3.390784871
-123.356,45.962,9.91E-03,6.22E-03,2.860580653,3.308962516
-123.317,45.962,8.05E-03,6.43E-03,2.692159644,3.227035601
-123.278,45.962,8.20E-03,6.65E-03,2.522673311,3.14424803
-123.743,45.987,1.07E-02,8.43E-03,5.608299925,4.469820008
-123.704,45.988,1.08E-02,8.59E-03,5.233580157,4.329794473
-123.666,45.988,1.09E-02,8.76E-03,4.875956042,4.187168891
-123.627,45.988,1.10E-02,8.90E-03,4.580348243,4.067750947
-123.588,45.988,9.06E-03,0.007034433,4.306518926,3.951625595
-123.55,45.989,9.20E-03,7.23E-03,4.003033924,3.825190183
-123.511,45.989,9.31E-03,7.40E-03,3.753715939,3.714432493
-123.472,45.989,9.44E-03,7.58E-03,3.509038124,3.608449857
-123.433,45.989,9.58E-03,7.77E-03,3.28819322,3.505043657
-123.395,45.989,9.71E-03,7.96E-03,3.096605816,3.422026211
-123.356,45.989,9.84E-03,6.14E-03,2.918430855,3.34090182
-123.317,45.989,9.97E-03,6.33E-03,2.759922847,3.265924
-123.278,45.989,8.12E-03,6.54E-03,2.587158659,3.180758098
-123.744,46.014,1.07E-02,8.40E-03,5.683061593,4.504747871
-123.705,46.015,1.08E-02,8.55E-03,5.293886393,4.360808884
-123.666,46.015,1.08E-02,8.70E-03,4.943791999,4.220952438
-123.627,46.015,1.09E-02,8.85E-03,4.640783605,4.099013739
-123.589,46.015,0.009020547,8.99E-03,4.359841338,3.979534487
-123.55,46.016,9.14E-03,7.17E-03,4.075197277,3.860035124
-123.511,46.016,9.25E-03,7.32E-03,3.823160007,3.75265772
-123.472,46.016,9.38E-03,7.50E-03,3.575860513,3.643626959
-123.434,46.016,9.51E-03,7.70E-03,3.352372743,3.540692139
-123.395,46.016,9.64E-03,7.87E-03,3.162949226,3.45717917
-123.356,46.016,9.77E-03,6.06E-03,2.975279772,3.373599047
-123.317,46.016,9.91E-03,6.25E-03,2.809126387,3.293195147
-123.279,46.016,8.06E-03,6.46E-03,2.645662809,3.213661117
-123.744,46.041,1.07E-02,8.36E-03,5.734610621,4.533560406
-123.705,46.042,1.07E-02,8.51E-03,5.356718507,4.392056782
-123.666,46.042,1.08E-02,8.65E-03,5.014245324,4.258364439
-123.628,46.042,1.09E-02,8.79E-03,4.706396661,4.131667394
-123.589,46.042,1.10E-02,8.92E-03,4.426899631,4.016242594
-123.55,46.043,9.09E-03,7.11E-03,4.130130655,3.888374469
-123.511,46.043,9.20E-03,7.26E-03,3.883413941,3.784807452
-123.473,46.043,9.31E-03,7.43E-03,3.647122497,3.680158051
-123.434,46.043,9.45E-03,7.62E-03,3.412373015,3.574352417
-123.395,46.043,0.00956952,7.79E-03,3.227813351,3.491489153
-123.356,46.043,9.70E-03,7.99E-03,3.031412732,3.405195808
-123.317,46.043,9.84E-03,6.17E-03,2.863701707,3.325355663
-123.279,46.043,9.98E-03,6.37E-03,2.700838659,3.245848253
-123.744,46.068,1.06E-02,8.30E-03,5.818780589,4.576468105
-123.706,46.069,1.07E-02,8.44E-03,5.45209385,4.43804694
-123.667,46.069,1.08E-02,8.58E-03,5.101305069,4.299149207
-123.628,46.069,1.08E-02,8.70E-03,4.793903782,4.176643625
-123.589,46.069,1.09E-02,8.85E-03,4.49765045,4.05423187
-123.55,46.07,9.01E-03,7.00E-03,4.231092505,3.939332244
-123.512,46.07,9.12E-03,7.16E-03,3.978643952,3.835190404
-123.473,46.07,9.24E-03,7.33E-03,3.73281715,3.726069667
-123.434,46.07,9.36E-03,7.51E-03,3.501636869,3.625243787
-123.395,46.07,9.48E-03,7.68E-03,3.313293979,3.538930343
-123.356,46.07,9.62E-03,7.88E-03,3.110536429,3.447321822
-123.318,46.07,9.75E-03,6.06E-03,2.942025738,3.372267793
-123.279,46.07,9.86E-03,6.22E-03,2.802137415,3.308640377
-123.745,46.095,1.06E-02,8.23E-03,5.939151821,4.637708314
-123.706,46.096,1.06E-02,8.35E-03,5.570540855,4.495839203
-123.667,46.096,1.07E-02,8.47E-03,5.222961694,4.360368435
-123.628,46.096,1.07E-02,8.59E-03,4.902544392,4.231951112
-123.589,46.096,1.08E-02,8.72E-03,4.618110043,4.116098063
-123.551,46.097,1.09E-02,8.88E-03,4.343100857,3.997622423
-123.512,46.097,9.01E-03,7.02E-03,4.105509461,3.901314075
-123.473,46.097,9.13E-03,7.19E-03,3.846608507,3.788418105
-123.434,46.097,9.26E-03,7.38E-03,3.61214311,3.684986133
-123.395,46.097,9.38E-03,7.55E-03,3.407686669,3.593872427
-123.357,46.097,9.50E-03,7.72E-03,3.226663423,3.510586201
-123.318,46.097,9.63E-03,7.90E-03,3.0469975,3.432120071
-123.279,46.097,9.74E-03,6.07E-03,2.893590366,3.362291718
-123.745,46.122,1.05E-02,8.14E-03,6.048681823,4.691596998
-123.706,46.123,1.05E-02,8.25E-03,5.690829818,4.554739113
-123.667,46.123,1.06E-02,8.35E-03,5.350779089,4.423516036
-123.629,46.123,1.07E-02,8.47E-03,5.021569274,4.291556602
-123.59,46.123,1.07E-02,8.60E-03,4.742151842,4.179756482
-123.551,46.124,1.08E-02,8.75E-03,4.457511525,4.06108004
